-998.5548847513357,-704.2774871637105,-591.6242060408363,-109.21452210371072,-65.59479621262082,0.0,-1.1273026521317928,8.708773938688324,74.31736147963176,234.39399565634997,249.64074432978427,454.08599605127665,840.2051017141546,1286.8716698027815
-1003.5035207934131,-731.865609899432,-611.334067539871,-135.1875332774716,-104.90906360807077,0.0,-6.112756915108021,-43.56636332574543,63.526067743679334,314.98449490406483,332.93968442410056,590.588969818706,1161.303271501636,1892.7634741591396
-1013.3056383092525,-716.2873272691119,-598.9264300356124,-138.7113858813572,-104.35032463327776,0.0,16.073387802801218,-63.30129124887597,73.68790803696342,324.592222109038,348.7986816599423,577.6310501894133,1170.9369504474741,1938.564093133129
-1000.5525922722818,-689.4002966815063,-576.9485726518305,-126.6540153348126,-77.11925580654093,0.0,5.537405240782576,-18.092324620767375,76.6072868730969,308.0588589798878,323.28887418641756,543.6431113380187,1027.6450934413551,1603.941957336984
-1002.9549162972813,-711.5393234776459,-595.6435831463743,-129.95199085368935,-85.97708995447408,0.0,1.071575986540898,-27.42475156618323,68.6306788743831,310.19028210685315,326.84391715911363,566.167331162029,1087.6997968728633,1714.216041197612
-999.0211020569628,-704.8305025195086,-592.3755502553398,-116.07063357788643,-71.27812462263203,0.0,-1.0290070734807908,-2.0281887041362974,72.28630062572347,252.78258178081919,269.74618819866794,480.01213123009904,898.3408344724851,1388.8649150471094
-998.8110239379397,-706.1764512677242,-593.8004726174308,-109.46899237937895,-67.92163868221978,0.0,-2.270682437402549,6.1618488495162795,71.27341535591437,223.3949326561197,240.45016885090598,439.4575987640747,812.9383970567184,1250.6729749934962
-983.2238428091027,-742.0317987757005,-613.3796456839102,-171.74417389811325,-113.76654922383912,0.0,18.0881988022743,-104.69808553163831,80.69474181824826,380.78701002341353,373.0325907027253,662.1151256178358,1376.7752090979332,2240.654650993304
-998.4811086436952,-701.303070790463,-588.83096752387,-108.72837317455914,-64.75391459144844,0.0,0.064841202717707,9.547122595126362,75.48665114685271,235.0668308685825,250.2312976807703,452.26450418058096,835.3031429951326,1277.3217733525046
-999.1138409369496,-694.0616082604845,-581.8449142047348,-130.2418830495448,-76.19847795459208,0.0,4.692298155005275,-18.12564990298027,78.34878692637304,325.58874444471843,341.9688367086517,572.7078683709798,1090.40416813107,1692.427419440651
-999.8312042166765,-709.7676163254761,-596.804968657468,-116.64624014419866,-74.29714425467337,0.0,-3.565792541105389,-4.841893242178026,68.6934535931778,244.31128680019881,262.2511841020436,474.8510999767623,882.323903011644,1374.9986543610016
-999.8862580241536,-694.6500648586292,-582.402350565764,-121.59776039908154,-74.52937814473222,0.0,2.8843429229198607,-10.777024566091654,73.93903987306163,279.3473288563907,296.4125876124393,508.68158098871817,951.6556966397884,1481.7386926393363
-999.5165833833631,-697.7804288320817,-585.8331418480242,-115.01902325766414,-71.83127687289247,0.0,0.6951948347287233,-2.680329341856364,72.44401704584611,244.382838111127,262.6462051049825,463.8542856760247,859.3310065603781,1329.424952385382
-998.648247279492,-700.6614201803721,-588.2089976693078,-125.5457826348268,-73.67511644072353,0.0,2.185571322963525,-10.88692270481225,76.8536509141637,304.3177681863161,320.3731292064457,548.8459623846015,1040.5509462897223,1607.8495015512904
-1000.6226469652091,-662.247136697587,-552.5706577986114,-116.42754920296196,-72.92106047448249,0.0,13.244873024532566,-9.984306615361032,80.3633051873834,271.9075799962392,284.6671534837469,475.1395395543984,876.6334866848879,1370.0245096086815
-999.2170252644676,-711.9203078440266,-599.0604820169397,-113.42280487160652,-71.54464257012795,0.0,-4.326583874130158,0.4430133579702142,68.97942092808171,233.82492300559687,251.12921601432652,459.8309767572619,857.4196227617834,1327.6385088410243
