-999.01802267456856,-748.36385395647767,-657.39291416966239,-128.19121910186965,-77.193094735209598,0.0,-1.0675533568110844,-14.745028855765414,70.802049350926069,308.86669616657326,321.96620701251243,565.5445834652669,1079.6876261798375,1677.651601065937
-999.07334539856538,-743.04944100221837,-653.28426724353017,-130.39066068381558,-77.603215917994731,0.0,1.5816482189313874,-17.467870261802524,72.227877618625101,320.90044514845664,333.69266513242917,576.32660885634505,1101.0299507855345,1711.8582526003918
-999.30074570850911,-762.4104139815845,-666.46759144846283,-113.37585761507631,-72.361796121587261,0.0,-10.651383528524072,1.9767532285879836,65.251396428841502,238.75475638606528,251.77581745703847,486.5113008109044,916.38881578288931,1423.0662763756852
-999.29738684488393,-762.29255164197582,-666.25489554820422,-112.86747811404939,-72.05328247874813,0.0,-10.690360891298402,2.6216297790712111,65.270286108626536,236.72286213053377,249.73698772961126,483.59291938204291,910.08112201188101,1412.7972049134753
-999.27345889820685,-761.83073030312744,-666.13194904369709,-114.24291760286749,-72.66975585320408,0.0,-10.205326792664874,1.027880849492617,65.545935512316703,242.74956419277891,255.82130085354592,491.26289684145144,926.2472823933191,1438.3684106343214
-999.30180460893985,-762.45059537555164,-666.54797099602388,-113.58605015767726,-72.4876103479112,0.0,-10.631228542402283,1.7109640030477353,65.246565424023487,239.60024251801494,252.62444334052648,487.71588280003641,918.98958489557049,1427.2953772338478
-999.24849087635005,-761.3088098409554,-665.98447117516878,-115.73527029083512,-73.331131882186682,0.0,-9.6625082064971455,-0.70052490688067803,65.847082645497792,249.29871298179779,262.42460344023328,499.55902645653555,943.72281470140445,1466.0007412902357
-999.31064511361262,-762.5116705749665,-666.2680544318049,-111.99396040282997,-71.642449870279748,0.0,-10.961719592401428,3.6438895335716177,65.121879082173322,232.93951676893397,245.91630188402431,478.69144213375529,899.71512534456735,1396.3432592645206
-999.26600604237672,-761.6862186166253,-666.12786957695346,-114.83035119002287,-72.947471150170927,0.0,-10.021987702967731,0.33601245856219564,65.639713797203584,245.28672087188568,258.37777842732658,494.54903366474446,933.2027917286722,1449.4273675329573
-999.02725063272385,-750.90818829244142,-659.36402067982567,-127.12050462354271,-77.048268520773902,0.0,-2.4053257861386608,-13.508271056095969,70.031176281997418,302.99441077725794,316.17488380663895,560.30179022110747,1069.2670609124989,1661.6074563573245
-999.06137472160935,-754.80290903682317,-662.07089547738826,-124.06484506677877,-76.203958925714133,0.0,-4.8583072231519324,-10.027709588550891,68.671523873687306,287.98159998278891,301.27208501576285,544.41536755514778,1036.7473770632585,1610.995347139642
-999.2901991288187,-762.1290121210377,-666.17893087181699,-113.20421671833205,-72.194889982081847,0.0,-10.551212532799632,2.2354926439554195,65.355471131694429,238.22609755432748,251.25633909046357,485.45903439254363,913.99699295542848,1418.9666053746269
-999.29568333803957,-762.2782486601518,-666.30228774094337,-113.15324342235792,-72.204010344936719,0.0,-10.629410655679159,2.275355151874026,65.293783505448275,237.91946966037978,250.94202789556007,485.20948646067473,913.53207511557207,1418.3357829359536
-999.16162971508891,-758.97479670825646,-664.48544111804529,-118.41458410811633,-74.180504986225714,0.0,-8.0277394379264884,-3.6171926931751148,66.90124896692322,261.91170684984775,275.16133067361534,513.99350460313531,973.50312962515693,1512.0306618779707
-999.03244746229109,-752.43174796070753,-660.40708648292366,-125.87615342791206,-76.687795798541373,0.0,-3.379993382002358,-12.073809050726801,69.511822083128493,296.90960749165993,310.15514371864043,553.82153864798556,1055.9899979829879,1640.8450534893002
-999.24146455326684,-761.14466211943557,-665.93850207995922,-116.20230981198283,-73.539723144860204,0.0,-9.4921742998209044,-1.2450752497333626,65.938574457717223,251.34578144579177,264.48590384826997,502.15204044656036,949.19002229528076,1474.6593061193207
-999.08677441252894,-756.1439900530338,-662.98386285491756,-122.88958035376831,-75.872754614778742,0.0,-5.7341871443786614,-8.7196051894048523,68.160861611638225,282.28902078336091,295.58459039214466,538.24784215086891,1024.0924786048263,1591.4042571370881
-999.01632965814861,-750.21250941172696,-658.76952996772582,-127.18405359209223,-76.964272818012304,0.0,-2.0949613625108112,-13.55411110297627,70.24370105442857,303.63358675407432,316.81545815173064,560.45598439523962,1069.395781385188,1661.5484587087715
-999.30856420864745,-762.56480776694207,-666.53608830655469,-113.04414928150753,-72.225788611670239,0.0,-10.789459099262999,2.3516253567970691,65.165709015345968,237.26969566543954,250.27398991606648,484.67135962102384,912.53606128713989,1417.020403626655
-999.05617254359515,-753.89240710583579,-661.55843601913352,-125.30622257215146,-76.670188666018262,0.0,-4.1572089861039947,-11.481386067982768,69.017788904700581,293.70321269077095,306.95494519796614,551.07797708793146,1050.6339215935611,1632.9193950450267
-999.19315644615142,-759.92372912799408,-665.29645978315489,-118.25398463366881,-74.316316278056249,0.0,-8.4935525081716072,-3.5474456778135544,66.53728853144068,260.66566426086655,273.87945753888113,513.3644598116673,972.56357691071707,1511.2045575821951
-999.3007124962362,-762.36970635852265,-666.31806552107992,-112.83854108046199,-72.058652908052551,0.0,-10.732826709499145,2.642489706943381,65.236439888893642,236.55089709658171,249.56036226467023,483.45054803685264,909.81638882780055,1412.4444210699826
-999.03721836310467,-746.333576887204,-655.87478562987269,-129.25230589644192,-77.455626194209145,0.0,0.022718860417847923,-16.048565273479227,71.3683388830475,314.41222761274759,327.38781894683609,570.9025297185259,1090.513857070996,1694.8548053346465
-999.09523880577308,-756.02961409711929,-663.10156975612244,-123.83134657637046,-76.358014707554872,0.0,-5.4724976134675263,-9.8889978152908888,68.222878456443269,286.28310004513293,299.54658520670478,543.49924886840347,1035.3003985590208,1609.4834963740409
-999.29177537699331,-762.20194117603467,-666.27951757036533,-113.36964094443648,-72.299710754684654,0.0,-10.551184841968647,2.0254583077245369,65.339301203794008,238.87166788460885,251.90396998213009,486.41720361770422,916.07493158482578,1422.3524579541213
-999.06043250091375,-754.20097284309702,-661.77613749976194,-125.07469390178707,-76.612489242514897,0.0,-4.3506056100090005,-11.223951455623782,68.906154167534226,292.55643265892985,305.81326547524924,549.88014425094661,1048.1936286067764,1629.1520840655528
-999.12613011837072,-757.73760841071839,-664.05756333458999,-121.40846999828166,-75.456605703116523,0.0,-6.7978390942878644,-7.0978600624960295,67.519670074135078,275.15585580579847,288.43393952744236,530.43756412677237,1008.0721439690008,1566.6883402140695
-999.21458497737433,-760.49460479175343,-665.61908738410011,-117.40350967512265,-74.00948584498056,0.0,-8.9385658140768811,-2.6000096990469816,66.267209392599227,256.76437245207165,269.94830220033322,508.74091296545379,962.95361603761626,1496.2227576321623
-999.26259282170145,-761.60314436606041,-666.04912890158607,-114.80987713939702,-72.913273999184156,0.0,-9.9857331256095812,0.37695624810132794,65.673294343668758,245.25816085356158,258.35303812095054,494.40955226433164,932.85965577482068,1448.793926502366
-999.21895431493181,-760.5989069858806,-665.70017589362453,-117.34806361249929,-74.009266320738604,0.0,-9.0008928010363611,-2.5529592936989203,66.220501035376415,256.46403961880856,269.64228906822751,508.46082313325104,962.41143926328675,1495.4543685759854
-999.22271394337076,-760.63019482218647,-665.65623877359872,-117.0207037086878,-73.854983407703628,0.0,-9.090958810069198,-2.1735696123016859,66.180087549338865,255.06839463122733,268.23882010303419,506.62872284433257,958.53787330972375,1489.3144444095155
-999.01616019381731,-748.76244762607803,-657.68396012927883,-127.95238722448771,-77.132362763668397,0.0,-1.2946235139048465,-14.460668779667676,70.682750788287024,307.64469899083736,320.76582358746083,564.32584684990809,1077.2159594191401,1673.763548080944
-1003.1044946245515,-715.29984196392525,-630.07549088664155,-135.78786480200944,-83.988441254936021,0.0,21.142968727783465,-34.395205177037184,74.699329568884593,373.21208195151706,376.36587372162899,623.59830396866789,1196.8561068466183,1882.3519342295572
-999.27156299931937,-761.8268486397676,-666.28447683535956,-114.97383273996348,-73.064305688408155,0.0,-10.06232326243406,0.13283869522896619,65.588630067140699,245.78768157653184,258.87427405125362,495.40203790434845,935.10424020851121,1452.6263365445393
-999.03210875552668,-750.4411439943724,-659.05129181596169,-127.52102292921208,-77.194030446810388,0.0,-2.1172112880479039,-14.005962545264216,70.166202072787897,304.92262216483033,318.07004672767317,562.41679114024737,1073.6674015062661,1668.6397300423153
